order_id,store_id,order_date,product_id,prod_quantity,store_zone,ship_cost,delivery_date
10000438,20,28-08-2010,P100437,3893,M1,20,02-09-2010
10000439,39,16-03-2010,P100438,2215,M1,20,18-03-2010
10000440,13,07-10-2012,P100439,3031,M1,20,09-10-2012
10000441,13,06-07-2011,P100440,3048,M1,20,13-07-2011
10000442,40,23-04-2011,P100441,4281,M4,100,29-04-2011
10000443,30,04-04-2011,P100442,3941,M1,20,08-04-2011
10000444,14,19-05-2011,P100443,126,M4,100,26-05-2011
10000445,23,25-05-2012,P100444,1372,M1,20,27-05-2012
10000446,40,15-03-2011,P100445,4597,M4,100,20-03-2011
10000447,42,09-08-2010,P100446,4754,M1,20,15-08-2010
10000448,4,03-04-2010,P100447,3093,M1,20,05-04-2010
10000449,28,20-08-2012,P100448,883,M1,20,21-08-2012
10000450,15,13-05-2011,P100449,1684,M1,20,14-05-2011
10000451,13,25-01-2011,P100450,954,M1,20,28-01-2011
10000452,14,23-09-2012,P100451,4740,M4,100,27-09-2012
10000453,20,23-03-2011,P100452,3263,M1,20,30-03-2011
10000454,20,15-09-2012,P100453,2433,M1,20,20-09-2012
10000455,3,05-02-2012,P100454,4573,M2,50,10-02-2012
10000456,5,08-12-2011,P100455,1179,M2,50,10-12-2011
10000457,18,24-10-2011,P100456,4918,M1,20,26-10-2011
10000458,45,19-09-2011,P100457,2799,M1,20,22-09-2011
10000459,12,19-03-2012,P100458,4149,M1,20,24-03-2012
10000460,16,15-08-2011,P100459,3651,M1,20,17-08-2011
10000461,4,17-05-2010,P100460,3629,M1,20,23-05-2010
10000462,33,03-03-2011,P100461,1518,M3,80,05-03-2011
10000463,21,29-01-2012,P100462,1076,M2,50,02-02-2012
10000464,34,08-08-2012,P100463,2913,M1,20,12-08-2012
10000465,18,17-06-2010,P100464,82,M1,20,23-06-2010
10000466,40,05-08-2010,P100465,4506,M4,100,12-08-2010
10000467,25,03-10-2012,P100466,3650,M1,20,10-10-2012
10000468,15,14-10-2011,P100467,2931,M1,20,21-10-2011
10000469,26,05-04-2010,P100468,4008,M1,20,06-04-2010
10000470,43,20-05-2010,P100469,4966,M1,20,26-05-2010
10000471,25,21-09-2010,P100470,4731,M1,20,23-09-2010
10000472,10,18-10-2012,P100471,2102,M2,50,19-10-2012
10000473,13,09-06-2011,P100472,621,M1,20,16-06-2011
10000474,11,01-12-2011,P100473,2369,M2,50,08-12-2011
10000475,3,29-01-2011,P100474,3565,M2,50,04-02-2011
10000476,31,23-09-2012,P100475,3546,M1,20,26-09-2012
10000477,37,08-07-2011,P100476,1571,M3,80,11-07-2011
10000478,31,10-09-2012,P100477,2945,M1,20,14-09-2012
10000479,24,17-02-2011,P100478,3986,M3,80,19-02-2011
10000480,1,14-04-2011,P100479,3495,M4,100,15-04-2011
10000481,32,06-10-2011,P100480,462,M3,80,11-10-2011
10000482,25,21-07-2012,P100481,725,M1,20,28-07-2012
10000483,3,04-08-2011,P100482,2629,M2,50,05-08-2011
10000484,12,14-02-2010,P100483,2467,M1,20,15-02-2010
10000485,35,29-08-2011,P100484,2831,M1,20,30-08-2011
10000486,27,11-06-2011,P100485,4579,M1,20,18-06-2011
10000487,5,29-02-2012,P100486,39,M2,50,06-03-2012
10000488,33,19-09-2012,P100487,1331,M3,80,21-09-2012
10000489,14,22-10-2010,P100488,1910,M4,100,24-10-2010
10000490,37,04-10-2011,P100489,4105,M3,80,05-10-2011
10000491,37,14-02-2012,P100490,2976,M3,80,21-02-2012
10000492,32,05-06-2010,P100491,336,M3,80,08-06-2010
10000493,31,19-05-2010,P100492,2575,M1,20,22-05-2010
10000494,8,14-04-2010,P100493,78,M1,20,16-04-2010
10000495,31,06-05-2010,P100494,2311,M1,20,11-05-2010
10000496,36,20-10-2012,P100495,2724,M1,20,27-10-2012
10000497,39,19-01-2012,P100496,2295,M1,20,20-01-2012
10000498,39,02-10-2012,P100497,1473,M1,20,06-10-2012
10000499,38,08-05-2011,P100498,3573,M2,50,13-05-2011
10000500,21,16-03-2012,P100499,4755,M2,50,17-03-2012
10000501,8,04-11-2011,P100500,1685,M1,20,07-11-2011
10000502,3,30-03-2012,P100501,108,M2,50,04-04-2012
10000503,23,05-01-2011,P100502,768,M1,20,08-01-2011
10000504,12,08-07-2010,P100503,4202,M1,20,14-07-2010
10000505,39,26-09-2011,P100504,3552,M1,20,30-09-2011
10000506,36,14-05-2010,P100505,700,M1,20,15-05-2010
10000507,26,13-12-2011,P100506,3793,M1,20,19-12-2011
10000508,18,21-03-2010,P100507,341,M1,20,24-03-2010
10000509,10,11-05-2011,P100508,4926,M2,50,18-05-2011
10000510,42,10-12-2010,P100509,747,M1,20,16-12-2010
10000511,18,08-11-2010,P100510,268,M1,20,12-11-2010
10000512,25,14-04-2010,P100511,3127,M1,20,21-04-2010
10000513,28,17-10-2010,P100512,3868,M1,20,21-10-2010
10000514,32,17-11-2010,P100513,1152,M3,80,21-11-2010
10000515,3,19-12-2011,P100514,482,M2,50,24-12-2011
10000516,24,09-09-2010,P100515,567,M3,80,14-09-2010
10000517,41,24-12-2010,P100516,4393,M3,80,30-12-2010
10000518,4,20-01-2012,P100517,2128,M1,20,25-01-2012
10000519,37,01-11-2010,P100518,4293,M3,80,06-11-2010
10000520,14,29-09-2010,P100519,4897,M4,100,01-10-2010
10000521,5,16-01-2012,P100520,1431,M2,50,19-01-2012
10000522,28,16-04-2012,P100521,3021,M1,20,19-04-2012
10000523,30,01-01-2011,P100522,3346,M1,20,04-01-2011
10000524,45,14-08-2012,P100523,573,M1,20,19-08-2012
10000525,39,06-02-2010,P100524,4354,M1,20,07-02-2010
10000526,14,15-08-2011,P100525,1024,M4,100,22-08-2011
10000527,23,16-06-2012,P100526,4964,M1,20,19-06-2012
10000528,7,29-07-2010,P100527,1347,M3,80,31-07-2010
10000529,16,30-04-2011,P100528,675,M1,20,05-05-2011
10000530,5,19-08-2010,P100529,2552,M2,50,22-08-2010
10000531,39,21-10-2012,P100530,978,M1,20,27-10-2012
10000532,16,06-05-2010,P100531,724,M1,20,13-05-2010
10000533,12,19-07-2012,P100532,3492,M1,20,23-07-2012
10000534,31,27-09-2011,P100533,2732,M1,20,29-09-2011
10000535,38,17-12-2010,P100534,520,M2,50,24-12-2010
10000536,24,09-04-2012,P100535,3731,M3,80,14-04-2012
10000537,39,28-07-2010,P100536,1842,M1,20,29-07-2010
10000538,38,07-06-2012,P100537,3611,M2,50,08-06-2012
10000539,9,13-02-2010,P100538,3267,M1,20,20-02-2010
10000540,4,14-10-2012,P100539,3299,M1,20,18-10-2012
10000541,10,21-03-2012,P100540,1719,M2,50,28-03-2012
10000542,42,21-10-2011,P100541,1156,M1,20,23-10-2011
10000543,7,24-07-2012,P100542,3396,M3,80,26-07-2012
10000544,6,05-09-2011,P100543,607,M3,80,12-09-2011
10000545,5,27-07-2010,P100544,739,M2,50,28-07-2010
10000546,11,31-08-2011,P100545,2181,M2,50,05-09-2011
10000547,3,11-06-2011,P100546,4571,M2,50,18-06-2011
10000548,14,30-07-2012,P100547,2079,M4,100,04-08-2012
10000549,42,06-09-2012,P100548,4105,M1,20,12-09-2012
10000550,27,24-03-2010,P100549,2756,M1,20,29-03-2010
10000551,8,03-09-2010,P100550,3406,M1,20,05-09-2010
10000552,36,16-08-2010,P100551,1793,M1,20,22-08-2010
10000553,30,26-01-2011,P100552,1386,M1,20,01-02-2011
10000554,37,16-03-2012,P100553,1128,M3,80,18-03-2012
10000555,26,06-10-2010,P100554,4041,M1,20,10-10-2010
10000556,31,03-01-2012,P100555,3633,M1,20,10-01-2012
10000557,18,17-03-2010,P100556,3470,M1,20,19-03-2010
10000558,30,08-10-2011,P100557,4870,M1,20,11-10-2011
10000559,22,16-03-2012,P100558,845,M2,50,21-03-2012
10000560,17,31-10-2010,P100559,1886,M1,20,01-11-2010
10000561,22,23-10-2011,P100560,4270,M2,50,27-10-2011
10000562,38,29-06-2011,P100561,3429,M2,50,03-07-2011
10000563,20,02-06-2012,P100562,2424,M1,20,08-06-2012
10000564,44,11-07-2010,P100563,2218,M2,50,17-07-2010
10000565,1,18-06-2012,P100564,1584,M4,100,25-06-2012
10000566,10,02-08-2011,P100565,1501,M2,50,05-08-2011
10000567,30,04-03-2010,P100566,376,M1,20,11-03-2010
10000568,3,18-09-2010,P100567,2160,M2,50,24-09-2010
10000569,4,05-02-2012,P100568,1154,M1,20,09-02-2012
10000570,41,14-04-2010,P100569,570,M3,80,16-04-2010
10000571,24,17-08-2012,P100570,3696,M3,80,21-08-2012
10000572,26,02-02-2011,P100571,684,M1,20,07-02-2011
10000573,18,30-07-2011,P100572,3233,M1,20,05-08-2011
10000574,11,08-04-2011,P100573,653,M2,50,13-04-2011
10000575,37,29-09-2011,P100574,1768,M3,80,05-10-2011
10000576,2,10-06-2012,P100575,432,M3,80,14-06-2012
10000577,42,07-07-2012,P100576,1932,M1,20,14-07-2012
10000578,43,29-01-2012,P100577,3683,M1,20,01-02-2012
10000579,33,12-04-2012,P100578,4494,M3,80,18-04-2012
10000580,32,26-07-2011,P100579,2304,M3,80,27-07-2011
10000581,32,14-02-2010,P100580,4429,M3,80,21-02-2010
10000582,30,19-10-2010,P100581,3453,M1,20,21-10-2010
10000583,21,07-01-2011,P100582,894,M2,50,10-01-2011
10000584,27,20-05-2011,P100583,462,M1,20,23-05-2011
10000585,35,12-06-2011,P100584,4933,M1,20,19-06-2011
10000586,24,02-07-2010,P100585,4585,M3,80,08-07-2010
10000587,21,28-03-2011,P100586,1367,M2,50,04-04-2011
10000588,30,19-09-2011,P100587,1595,M1,20,21-09-2011
10000589,45,12-06-2011,P100588,4154,M1,20,17-06-2011
10000590,41,14-12-2010,P100589,2403,M3,80,18-12-2010
10000591,5,26-05-2011,P100590,800,M2,50,02-06-2011
10000592,8,02-09-2010,P100591,1692,M1,20,04-09-2010
10000593,36,19-12-2010,P100592,413,M1,20,23-12-2010
10000594,12,18-01-2012,P100593,2428,M1,20,25-01-2012
10000595,19,19-07-2012,P100594,1795,M1,20,23-07-2012
10000596,21,26-07-2010,P100595,4356,M2,50,28-07-2010
10000597,9,26-12-2010,P100596,2703,M1,20,29-12-2010
10000598,16,10-10-2012,P100597,4628,M1,20,16-10-2012
10000599,29,10-01-2012,P100598,4175,M1,20,17-01-2012
10000600,32,26-07-2012,P100599,2854,M3,80,30-07-2012
10000601,5,16-07-2010,P100600,2531,M2,50,19-07-2010
10000602,9,14-09-2012,P100601,3006,M1,20,16-09-2012
10000603,9,12-10-2012,P100602,2996,M1,20,14-10-2012
10000604,7,06-02-2012,P100603,4651,M3,80,08-02-2012
10000605,37,27-02-2011,P100604,1606,M3,80,01-03-2011
10000606,8,08-11-2010,P100605,124,M1,20,15-11-2010
10000607,41,06-07-2011,P100606,903,M3,80,07-07-2011
10000608,6,24-07-2010,P100607,1903,M3,80,25-07-2010
10000609,4,02-12-2010,P100608,3778,M1,20,03-12-2010
10000610,25,29-04-2010,P100609,2102,M1,20,04-05-2010
10000611,24,29-03-2012,P100610,3839,M3,80,04-04-2012
10000612,24,21-05-2011,P100611,3133,M3,80,22-05-2011
10000613,40,15-01-2011,P100612,1213,M4,100,21-01-2011
10000614,26,23-06-2011,P100613,4423,M1,20,28-06-2011
10000615,6,02-07-2010,P100614,934,M3,80,09-07-2010
10000616,36,01-06-2012,P100615,628,M1,20,07-06-2012
10000617,13,26-01-2011,P100616,536,M1,20,02-02-2011
10000618,8,01-08-2012,P100617,164,M1,20,06-08-2012
10000619,2,26-05-2010,P100618,2050,M3,80,28-05-2010
10000620,22,04-07-2012,P100619,3235,M2,50,10-07-2012
10000621,13,22-04-2012,P100620,4493,M1,20,24-04-2012
10000622,23,25-10-2012,P100621,4916,M1,20,31-10-2012
10000623,45,06-10-2011,P100622,4045,M1,20,07-10-2011
10000624,2,25-05-2011,P100623,2314,M3,80,01-06-2011
10000625,12,26-05-2010,P100624,1281,M1,20,01-06-2010
10000626,4,27-05-2010,P100625,4920,M1,20,31-05-2010
10000627,40,03-08-2012,P100626,2734,M4,100,09-08-2012
10000628,3,13-10-2011,P100627,3385,M2,50,20-10-2011
10000629,27,03-08-2010,P100628,791,M1,20,05-08-2010
10000630,28,02-08-2010,P100629,2933,M1,20,09-08-2010
10000631,35,02-09-2012,P100630,3834,M1,20,09-09-2012
10000632,40,02-02-2012,P100631,4409,M4,100,08-02-2012
10000633,38,18-06-2010,P100632,3877,M2,50,19-06-2010
10000634,44,31-07-2011,P100633,2340,M2,50,05-08-2011
10000635,27,28-06-2011,P100634,1143,M1,20,30-06-2011
10000636,25,06-05-2011,P100635,2288,M1,20,07-05-2011
10000637,6,12-08-2012,P100636,2767,M3,80,15-08-2012
10000638,34,04-05-2012,P100637,4460,M1,20,08-05-2012
10000639,3,05-04-2012,P100638,1547,M2,50,10-04-2012
10000640,11,16-07-2011,P100639,4818,M2,50,23-07-2011
10000641,25,28-04-2010,P100640,2815,M1,20,03-05-2010
10000642,38,17-08-2011,P100641,4886,M2,50,20-08-2011
10000643,23,28-08-2010,P100642,2544,M1,20,01-09-2010
10000644,37,22-10-2011,P100643,3003,M3,80,29-10-2011
10000645,8,20-08-2011,P100644,3916,M1,20,23-08-2011
10000646,4,30-05-2012,P100645,2825,M1,20,04-06-2012
10000647,30,09-06-2012,P100646,3774,M1,20,11-06-2012
10000648,40,13-01-2012,P100647,3384,M4,100,19-01-2012
10000649,39,24-07-2011,P100648,4499,M1,20,25-07-2011
10000650,35,04-10-2012,P100649,2819,M1,20,10-10-2012
10000651,14,16-12-2010,P100650,43,M4,100,21-12-2010
10000652,26,06-05-2010,P100651,706,M1,20,13-05-2010
10000653,42,23-08-2011,P100652,3048,M1,20,28-08-2011
10000654,21,20-04-2012,P100653,3126,M2,50,25-04-2012
10000655,16,09-11-2011,P100654,665,M1,20,10-11-2011
10000656,4,25-03-2011,P100655,3553,M1,20,28-03-2011
10000657,44,02-12-2010,P100656,2895,M2,50,05-12-2010
10000658,13,13-03-2010,P100657,4494,M1,20,19-03-2010
10000659,17,05-10-2011,P100658,3951,M1,20,06-10-2011
10000660,34,21-07-2012,P100659,4111,M1,20,23-07-2012
10000661,10,19-08-2010,P100660,220,M2,50,22-08-2010
10000662,10,19-06-2012,P100661,2701,M2,50,21-06-2012
10000663,29,20-10-2010,P100662,2207,M1,20,26-10-2010
10000664,13,23-09-2012,P100663,1388,M1,20,28-09-2012
10000665,26,02-03-2012,P100664,1851,M1,20,09-03-2012
10000666,40,26-11-2010,P100665,4442,M4,100,29-11-2010
10000667,43,07-04-2012,P100666,4739,M1,20,14-04-2012
10000668,37,10-06-2010,P100667,4312,M3,80,15-06-2010
10000669,21,19-05-2012,P100668,4067,M2,50,22-05-2012
10000670,41,01-04-2010,P100669,942,M3,80,03-04-2010
10000671,32,09-08-2011,P100670,2426,M3,80,14-08-2011
10000672,18,04-07-2010,P100671,2904,M1,20,10-07-2010
10000673,26,06-07-2010,P100672,282,M1,20,13-07-2010
10000674,15,14-03-2012,P100673,657,M1,20,19-03-2012
10000675,11,06-08-2012,P100674,3892,M2,50,12-08-2012
10000676,3,23-11-2011,P100675,2925,M2,50,30-11-2011
10000677,6,09-12-2010,P100676,2244,M3,80,10-12-2010
10000678,44,21-06-2010,P100677,1772,M2,50,27-06-2010
10000679,28,17-08-2011,P100678,2382,M1,20,19-08-2011
10000680,41,24-08-2011,P100679,283,M3,80,27-08-2011
10000681,19,01-11-2010,P100680,2918,M1,20,03-11-2010
10000682,18,20-02-2012,P100681,2936,M1,20,25-02-2012
10000683,28,06-01-2012,P100682,833,M1,20,08-01-2012
10000684,16,20-04-2010,P100683,460,M1,20,26-04-2010
10000685,21,19-10-2011,P100684,4792,M2,50,25-10-2011
10000686,41,11-06-2011,P100685,2457,M3,80,14-06-2011
10000687,43,29-06-2011,P100686,3602,M1,20,04-07-2011
10000688,15,25-09-2010,P100687,4794,M1,20,02-10-2010
10000689,3,19-01-2011,P100688,2562,M2,50,25-01-2011
10000690,36,10-03-2011,P100689,4021,M1,20,17-03-2011
10000691,39,14-05-2012,P100690,1412,M1,20,15-05-2012
10000692,36,23-11-2011,P100691,1389,M1,20,29-11-2011
10000693,29,11-03-2012,P100692,1116,M1,20,15-03-2012
10000694,28,19-08-2010,P100693,3458,M1,20,20-08-2010
10000695,8,24-10-2010,P100694,515,M1,20,27-10-2010
10000696,19,11-08-2010,P100695,2860,M1,20,16-08-2010
10000697,44,14-11-2011,P100696,1308,M2,50,19-11-2011
10000698,38,26-06-2010,P100697,3970,M2,50,29-06-2010
10000699,27,13-09-2010,P100698,3684,M1,20,17-09-2010
10000700,10,28-07-2010,P100699,316,M2,50,31-07-2010
10000701,32,06-12-2010,P100700,1450,M3,80,13-12-2010
10000702,12,24-07-2012,P100701,4153,M1,20,29-07-2012
10000703,16,01-04-2010,P100702,1412,M1,20,06-04-2010
10000704,35,16-06-2012,P100703,3355,M1,20,21-06-2012
10000705,13,20-08-2011,P100704,3460,M1,20,27-08-2011
10000706,16,30-11-2010,P100705,4331,M1,20,03-12-2010
10000707,17,13-10-2011,P100706,2371,M1,20,14-10-2011
10000708,3,30-04-2012,P100707,4809,M2,50,03-05-2012
10000709,34,01-10-2010,P100708,268,M1,20,05-10-2010
10000710,20,11-08-2010,P100709,58,M1,20,13-08-2010
10000711,41,25-05-2012,P100710,4349,M3,80,26-05-2012
10000712,3,22-06-2010,P100711,2433,M2,50,24-06-2010
10000713,30,03-02-2011,P100712,787,M1,20,10-02-2011
10000714,32,14-04-2012,P100713,2526,M3,80,20-04-2012
10000715,32,16-10-2010,P100714,1376,M3,80,20-10-2010
10000716,1,09-03-2010,P100715,1902,M4,100,11-03-2010
10000717,4,29-09-2012,P100716,929,M1,20,05-10-2012
10000718,20,18-02-2012,P100717,856,M1,20,23-02-2012
10000719,10,22-04-2010,P100718,4184,M2,50,26-04-2010
10000720,32,01-03-2010,P100719,3437,M3,80,04-03-2010
10000721,43,20-12-2010,P100720,4034,M1,20,27-12-2010
10000722,44,08-10-2012,P100721,2292,M2,50,12-10-2012
10000723,19,27-09-2011,P100722,1613,M1,20,04-10-2011
10000724,1,02-01-2011,P100723,3109,M4,100,04-01-2011
10000725,43,08-08-2010,P100724,2507,M1,20,11-08-2010
10000726,19,21-04-2011,P100725,913,M1,20,27-04-2011
10000727,29,08-09-2011,P100726,2028,M1,20,14-09-2011
10000728,7,04-12-2011,P100727,609,M3,80,05-12-2011
10000729,12,23-05-2011,P100728,312,M1,20,26-05-2011
10000730,31,08-08-2011,P100729,1613,M1,20,14-08-2011
10000731,30,04-10-2012,P100730,2992,M1,20,10-10-2012
10000732,40,07-11-2011,P100731,1344,M4,100,14-11-2011
10000733,45,30-04-2010,P100732,1342,M1,20,06-05-2010
10000734,11,31-08-2010,P100733,2479,M2,50,05-09-2010
10000735,23,25-12-2011,P100734,1781,M1,20,31-12-2011
10000736,35,07-03-2012,P100735,2525,M1,20,09-03-2012
10000737,11,09-01-2012,P100736,566,M2,50,12-01-2012
10000738,3,13-04-2012,P100737,3041,M2,50,19-04-2012
10000739,6,29-08-2011,P100738,1830,M3,80,04-09-2011
10000740,16,28-02-2011,P100739,794,M1,20,01-03-2011
10000741,26,02-12-2011,P100740,4611,M1,20,09-12-2011
10000742,12,24-08-2012,P100741,3656,M1,20,26-08-2012
10000743,24,05-07-2012,P100742,3259,M3,80,07-07-2012
10000744,43,28-01-2012,P100743,3081,M1,20,29-01-2012
10000745,12,12-12-2010,P100744,37,M1,20,16-12-2010
10000746,42,28-05-2010,P100745,786,M1,20,02-06-2010
10000747,7,04-07-2010,P100746,2719,M3,80,11-07-2010
10000748,42,08-06-2011,P100747,752,M1,20,14-06-2011
10000749,38,05-01-2011,P100748,1457,M2,50,12-01-2011
10000750,13,12-04-2012,P100749,962,M1,20,14-04-2012
10000751,20,28-09-2011,P100750,2568,M1,20,29-09-2011
10000752,22,06-04-2012,P100751,4779,M2,50,07-04-2012
10000753,32,05-09-2012,P100752,3749,M3,80,07-09-2012
10000754,44,05-01-2011,P100753,2130,M2,50,07-01-2011
10000755,38,06-02-2010,P100754,2711,M2,50,08-02-2010
10000756,42,25-09-2010,P100755,3878,M1,20,01-10-2010
10000757,39,26-12-2011,P100756,956,M1,20,02-01-2012
10000758,30,09-07-2010,P100757,3390,M1,20,15-07-2010
10000759,14,13-06-2012,P100758,679,M4,100,20-06-2012
10000760,30,16-04-2011,P100759,2546,M1,20,18-04-2011
10000761,35,07-05-2010,P100760,1581,M1,20,08-05-2010
10000762,26,01-02-2012,P100761,3773,M1,20,05-02-2012
10000763,17,18-10-2012,P100762,542,M1,20,23-10-2012
10000764,42,16-11-2011,P100763,2342,M1,20,22-11-2011
10000765,44,11-01-2012,P100764,2895,M2,50,13-01-2012
10000766,8,11-02-2012,P100765,2180,M1,20,12-02-2012
10000767,16,12-10-2012,P100766,4880,M1,20,14-10-2012
10000768,28,27-04-2012,P100767,2429,M1,20,01-05-2012
10000769,16,04-08-2010,P100768,2668,M1,20,07-08-2010
10000770,25,21-10-2011,P100769,2653,M1,20,23-10-2011
10000771,3,16-10-2012,P100770,3028,M2,50,22-10-2012
10000772,10,29-07-2011,P100771,704,M2,50,31-07-2011
10000773,34,15-08-2011,P100772,3799,M1,20,16-08-2011
10000774,43,10-10-2011,P100773,1409,M1,20,12-10-2011
10000775,15,11-09-2010,P100774,1868,M1,20,14-09-2010
10000776,44,06-05-2012,P100775,3200,M2,50,08-05-2012
10000777,6,05-10-2011,P100776,712,M3,80,11-10-2011
10000778,37,25-11-2010,P100777,2360,M3,80,28-11-2010
10000779,23,04-10-2012,P100778,1535,M1,20,06-10-2012
10000780,32,09-12-2011,P100779,1774,M3,80,11-12-2011
10000781,38,04-05-2010,P100780,1612,M2,50,09-05-2010
10000782,14,21-05-2010,P100781,4832,M4,100,24-05-2010
10000783,4,01-07-2011,P100782,1513,M1,20,06-07-2011
10000784,44,05-12-2010,P100783,886,M2,50,09-12-2010
10000785,36,28-07-2011,P100784,4829,M1,20,29-07-2011
10000786,26,04-06-2011,P100785,1456,M1,20,09-06-2011
10000787,21,19-08-2011,P100786,2949,M2,50,20-08-2011
10000788,8,08-07-2012,P100787,1750,M1,20,12-07-2012
10000789,16,04-09-2010,P100788,2651,M1,20,08-09-2010
10000790,31,15-04-2012,P100789,1867,M1,20,22-04-2012
10000791,13,03-12-2011,P100790,3628,M1,20,04-12-2011
10000792,42,24-05-2012,P100791,2603,M1,20,26-05-2012
10000793,31,02-08-2011,P100792,4345,M1,20,07-08-2011
10000794,37,15-10-2012,P100793,4721,M3,80,22-10-2012
10000795,26,28-02-2012,P100794,3255,M1,20,05-03-2012
10000796,4,17-10-2012,P100795,2765,M1,20,18-10-2012
10000797,20,01-06-2010,P100796,3195,M1,20,06-06-2010
10000798,21,28-07-2010,P100797,2315,M2,50,31-07-2010
10000799,25,19-10-2011,P100798,4652,M1,20,23-10-2011
10000800,15,29-12-2011,P100799,1865,M1,20,02-01-2012
10000801,34,28-07-2010,P100800,4749,M1,20,03-08-2010
10000802,43,12-10-2010,P100801,2931,M1,20,19-10-2010
10000803,26,26-10-2010,P100802,3550,M1,20,30-10-2010
10000804,31,09-02-2011,P100803,2912,M1,20,16-02-2011
10000805,31,28-07-2010,P100804,2788,M1,20,04-08-2010
10000806,9,21-11-2010,P100805,1935,M1,20,23-11-2010
10000807,41,19-02-2011,P100806,4878,M3,80,26-02-2011
10000808,21,12-12-2010,P100807,2885,M2,50,19-12-2010
10000809,37,22-04-2010,P100808,2275,M3,80,29-04-2010
10000810,43,02-09-2010,P100809,3182,M1,20,03-09-2010
10000811,44,09-08-2011,P100810,3074,M2,50,16-08-2011
10000812,36,19-08-2011,P100811,3281,M1,20,20-08-2011
10000813,17,02-09-2010,P100812,3293,M1,20,03-09-2010
10000814,22,29-12-2011,P100813,3521,M2,50,04-01-2012
10000815,41,24-05-2010,P100814,1529,M3,80,25-05-2010
10000816,1,10-02-2010,P100815,2022,M4,100,16-02-2010
10000817,35,28-03-2011,P100816,3509,M1,20,01-04-2011
10000818,20,12-11-2011,P100817,2528,M1,20,14-11-2011
10000819,1,04-01-2012,P100818,4154,M4,100,07-01-2012
10000820,17,08-02-2012,P100819,1477,M1,20,12-02-2012
10000821,22,30-04-2011,P100820,1733,M2,50,04-05-2011
10000822,44,08-08-2012,P100821,2205,M2,50,11-08-2012
10000823,1,13-04-2012,P100822,3914,M4,100,17-04-2012
10000824,38,19-08-2011,P100823,4755,M2,50,24-08-2011
10000825,45,18-03-2010,P100824,3027,M1,20,19-03-2010
10000826,17,19-03-2011,P100825,3058,M1,20,26-03-2011
10000827,39,22-10-2010,P100826,72,M1,20,28-10-2010
10000828,4,20-11-2010,P100827,1380,M1,20,27-11-2010
10000829,4,19-10-2010,P100828,645,M1,20,26-10-2010
10000830,16,28-04-2010,P100829,36,M1,20,02-05-2010
10000831,6,01-10-2011,P100830,3399,M3,80,07-10-2011
10000832,2,19-08-2012,P100831,4210,M3,80,23-08-2012
10000833,12,01-03-2011,P100832,294,M1,20,04-03-2011
10000834,30,13-06-2011,P100833,2108,M1,20,20-06-2011
10000835,42,23-10-2012,P100834,3511,M1,20,25-10-2012
10000836,5,20-03-2011,P100835,4803,M2,50,27-03-2011
10000837,30,20-02-2010,P100836,210,M1,20,22-02-2010
10000838,2,02-11-2010,P100837,1284,M3,80,04-11-2010
10000839,35,15-02-2010,P100838,3696,M1,20,21-02-2010
10000840,38,13-07-2012,P100839,1782,M2,50,14-07-2012
10000841,39,13-06-2011,P100840,2272,M1,20,16-06-2011
10000842,9,27-07-2011,P100841,4583,M1,20,30-07-2011
10000843,29,03-03-2011,P100842,1000,M1,20,04-03-2011
10000844,6,28-06-2011,P100843,961,M3,80,05-07-2011
10000845,1,15-10-2010,P100844,2571,M4,100,16-10-2010
10000846,2,12-10-2012,P100845,3105,M3,80,16-10-2012
10000847,44,22-03-2011,P100846,3618,M2,50,28-03-2011
10000848,38,19-04-2012,P100847,3866,M2,50,22-04-2012
10000849,27,10-10-2011,P100848,3423,M1,20,13-10-2011
10000850,20,24-05-2010,P100849,3002,M1,20,29-05-2010
10000851,23,25-09-2010,P100850,2689,M1,20,26-09-2010
10000852,34,13-07-2011,P100851,1309,M1,20,16-07-2011
10000853,36,11-03-2011,P100852,1243,M1,20,13-03-2011
10000854,17,15-02-2010,P100853,4424,M1,20,20-02-2010
